股票代码,股票简称,申购代码,交易所,板块,发行总数,网上发行,顶格申购需配市值,申购上限,发行价格,最新价,首日收盘价,申购日期,中签号公布日,中签缴款日期,上市日期,发行市盈率,行业市盈率,中签率,询价累计报价倍数,配售对象报价家数,连续一字板数量,涨幅,每中一签获利
601555,东吴证券,780555,上海证券交易所,非科创板,50000.0,275000000,250.0,250000,6.5,8.16,7.35,2011-12-02,2011-12-07,2011-12-02,2011-12-12 00:00:00,22.58,16.04,0.91745167,17.45,223.0,1,17.0,1110.0
002641,公元股份,002641,深圳证券交易所,非科创板,5000.0,40000000,40.0,40000,18.0,3.93,18.62,2011-11-30,2011-12-05,2011-11-30,2011-12-08 00:00:00,23.08,30.97,0.5761987978,19.7,54.0,1,2.62,235.0
002640,跨境通,002640,深圳证券交易所,非科创板,1667.0,13370000,13.0,13000,25.8,3.04,29.0,2011-11-30,2011-12-05,2011-11-30,2011-12-08 00:00:00,39.69,21.78,0.7084059224,80.75,111.0,1,11.59,1495.0
002634,*ST棒杰,002634,深圳证券交易所,非科创板,1670.0,13400000,13.0,13000,18.1,4.61,22.62,2011-11-25,2011-11-30,2011-11-25,2011-12-05 00:00:00,31.33,19.65,0.2107001558,70.33,91.0,1,22.98,2080.0
601928,凤凰传媒,780928,上海证券交易所,非科创板,50900.0,279950000,250.0,250000,8.8,9.03,11.86,2011-11-22,2011-11-25,2011-11-22,2011-11-30 00:00:00,63.4,14.41,0.95287323,18.16,229.0,1,37.53,3300.0
002639,雪人集团,002639,深圳证券交易所,非科创板,4000.0,32000000,32.0,32000,19.8,13.74,18.56,2011-11-18,2011-11-23,2011-11-18,2011-12-05 00:00:00,40.95,42.98,1.0587081808,36.3,82.0,1,-4.99,-495.0
002638,勤上股份,002638,深圳证券交易所,非科创板,4683.5,37535000,37.0,37000,24.0,4.11,24.56,2011-11-16,2011-11-21,2011-11-16,2011-11-25 00:00:00,55.81,27.04,1.1786620561,46.0,104.0,1,2.95,355.0
002637,赞宇科技,002637,深圳证券交易所,非科创板,2000.0,16000000,16.0,16000,36.0,11.12,42.27,2011-11-16,2011-11-21,2011-11-16,2011-11-25 00:00:00,44.83,30.7,0.9791622043,58.1,112.0,1,15.73,2830.0
002636,金安国纪,002636,深圳证券交易所,非科创板,7000.0,56000000,56.0,56000,11.2,111.58,12.44,2011-11-16,2011-11-21,2011-11-16,2011-11-25 00:00:00,32.0,74.57,0.5258464567,48.38,86.0,1,14.77,825.0
002635,安洁科技,002635,深圳证券交易所,非科创板,3000.0,24000000,24.0,24000,23.0,21.24,28.5,2011-11-16,2011-11-21,2011-11-16,2011-11-25 00:00:00,50.0,74.57,1.0333407389,79.17,148.0,1,26.61,3060.0
300277,汽轮科技,300277,深圳证券交易所,非科创板,1700.0,13600000,13.0,13000,23.0,14.7,31.2,2011-11-14,2011-11-17,2011-11-14,2011-11-23 00:00:00,32.86,78.37,0.438328473,68.5,94.0,1,34.33,3950.0
002633,申科股份,002633,深圳证券交易所,非科创板,2500.0,20000000,20.0,20000,14.0,15.17,17.89,2011-11-11,2011-11-16,2011-11-11,2011-11-22 00:00:00,41.24,42.98,0.2088157303,96.25,121.0,1,29.52,2065.0
002632,道明光学,002632,深圳证券交易所,非科创板,2667.0,21350000,21.0,21000,23.0,8.73,28.76,2011-11-08,2011-11-11,2011-11-08,2011-11-22 00:00:00,67.65,30.7,0.4077131304,68.57,104.0,1,24.2,2785.0
002630,*ST华西,002630,深圳证券交易所,非科创板,4200.0,33600000,33.0,33000,17.0,1.77,22.23,2011-11-04,2011-11-09,2011-11-04,2011-11-11 00:00:00,34.62,42.98,0.4850782495,12.0,96.0,1,34.49,2930.0
300276,三丰智能,300276,深圳证券交易所,非科创板,1500.0,12000000,12.0,12000,25.5,7.13,35.68,2011-11-03,2011-11-08,2011-11-03,2011-11-15 00:00:00,45.54,49.22,0.3429866448,43.75,58.0,1,42.22,5385.0
002631,德尔未来,002631,深圳证券交易所,非科创板,4000.0,32000000,32.0,32000,22.0,11.44,23.03,2011-11-02,2011-11-07,2011-11-02,2011-11-11 00:00:00,36.07,27.02,0.7725303653,22.0,48.0,1,8.05,885.0
002592,ST八菱,002592,深圳证券交易所,非科创板,1890.0,15140000,15.0,15000,17.11,6.48,27.8,2011-10-31,2011-11-03,2011-10-31,2011-11-11 00:00:00,18.4,24.83,0.3139397111,35.75,61.0,1,61.54,5265.0
002629,仁智股份,002629,深圳证券交易所,非科创板,2861.0,22910000,22.5,22500,15.0,4.6,23.13,2011-10-26,2011-10-31,2011-10-26,2011-11-03 00:00:00,33.33,18.21,0.4518931978,38.67,64.0,1,55.17,4140.0
002625,光启技术,002625,深圳证券交易所,非科创板,1933.8,15528000,15.5,15500,11.18,30.47,19.23,2011-10-26,2011-10-31,2011-10-26,2011-11-03 00:00:00,24.81,34.52,0.368582693,47.33,60.0,1,82.06,4585.0
300275,梅安森,300275,深圳证券交易所,非科创板,1467.0,11770000,11.5,11500,26.0,8.06,40.05,2011-10-25,2011-10-28,2011-10-25,2011-11-02 00:00:00,37.14,78.37,0.8224431242,46.2,73.0,1,50.75,6600.0
002628,成都路桥,002628,深圳证券交易所,非科创板,4200.0,34000000,34.0,34000,20.0,5.41,24.49,2011-10-25,2011-10-28,2011-10-25,2011-11-03 00:00:00,28.57,8.29,2.3099458114,11.88,31.0,1,26.38,2640.0
300274,阳光电源,300274,深圳证券交易所,非科创板,4480.0,35840000,35.5,35500,30.5,127.84,34.72,2011-10-24,2011-10-27,2011-10-24,2011-11-02 00:00:00,41.48,27.04,4.3453169026,12.31,52.0,1,9.15,1395.0
300272,开能健康,300272,深圳证券交易所,非科创板,2750.0,22000000,22.0,22000,11.5,5.39,25.1,2011-10-21,2011-10-26,2011-10-21,2011-11-02 00:00:00,36.28,27.04,0.3978368525,80.75,110.0,1,105.39,6060.0
002627,三峡旅游,002627,深圳证券交易所,非科创板,3350.0,26900000,26.5,26500,13.0,5.85,17.81,2011-10-21,2011-10-26,2011-10-21,2011-11-03 00:00:00,20.31,30.6,0.6314207154,30.0,57.0,1,46.44,3020.0
601100,恒立液压,780100,上海证券交易所,非科创板,10500.0,84000000,84.0,84000,23.0,110.6,23.78,2011-10-19,2011-10-24,2011-10-19,2011-10-28 00:00:00,42.59,42.98,7.22342039,22.6,92.0,1,1.33,310.0
002626,金达威,002626,深圳证券交易所,非科创板,2300.0,18400000,18.0,18000,35.0,14.16,46.82,2011-10-19,2011-10-24,2011-10-19,2011-10-28 00:00:00,22.73,21.16,1.0663612855,12.9,29.0,1,29.39,5145.0
002624,完美世界,002624,深圳证券交易所,非科创板,2500.0,20000000,20.0,20000,11.2,12.33,25.08,2011-10-17,2011-10-20,2011-10-17,2011-10-28 00:00:00,22.4,29.43,0.3084642038,61.25,84.0,1,105.92,5930.0
300271,华宇软件,300271,深圳证券交易所,非科创板,1850.0,14900000,14.0,14000,30.8,4.9,37.16,2011-10-10,2011-10-13,2011-10-10,2011-10-26 00:00:00,33.85,78.37,1.3285991215,21.63,46.0,1,23.02,3545.0
002622,皓宸医疗,002622,深圳证券交易所,非科创板,3800.0,30400000,30.0,30000,20.0,2.15,26.12,2011-10-10,2011-10-13,2011-10-10,2011-10-18 00:00:00,36.36,35.33,1.3803562591,28.75,64.0,1,30.75,3075.0
601669,中国电建,780669,上海证券交易所,非科创板,300000.0,1500000000,1500.0,1500000,4.5,4.74,5.27,2011-09-27,2011-09-30,2011-09-27,2011-10-18 00:00:00,15.0,8.29,9.69528056,3.95,146.0,1,11.16,500.0
300270,中威电子,300270,深圳证券交易所,非科创板,1000.0,8000000,8.0,8000,35.0,13.3,44.6,2011-09-27,2011-09-30,2011-09-27,2011-10-12 00:00:00,42.68,74.57,0.8607583496,48.5,70.0,1,19.39,3395.0
300269,联建光电,300269,深圳证券交易所,非科创板,1840.0,14800000,14.5,14500,20.0,5.77,22.46,2011-09-27,2011-09-30,2011-09-27,2011-10-12 00:00:00,38.31,74.57,0.5821678831,38.25,58.0,1,6.79,680.0
002623,亚玛顿,002623,深圳证券交易所,非科创板,4000.0,32000000,32.0,32000,38.0,15.59,38.21,2011-09-26,2011-09-29,2011-09-26,2011-10-13 00:00:00,28.36,45.16,2.8857647479,21.3,54.0,1,0.93,175.0
601996,丰林集团,780996,上海证券交易所,非科创板,5862.0,46920000,46.0,46000,14.0,2.12,13.23,2011-09-20,2011-09-23,2011-09-20,2011-09-29 00:00:00,29.17,27.02,0.87954408,36.49,134.0,1,-5.49,-770.0
002620,*ST瑞和,002620,深圳证券交易所,非科创板,2000.0,16000000,15.0,15000,30.0,5.63,27.32,2011-09-20,2011-09-23,2011-09-20,2011-09-29 00:00:00,40.0,45.86,2.4228896442,61.0,92.0,1,-6.98,-1045.0
601633,长城汽车,780633,上海证券交易所,非科创板,30424.3,244243000,244.0,244000,13.0,15.0,11.85,2011-09-19,2011-09-22,2011-09-19,2011-09-28 00:00:00,14.94,24.83,7.52183473,17.74,86.0,1,-5.79,-750.0
300266,兴源环境,300266,深圳证券交易所,非科创板,1400.0,11200000,11.0,11000,26.0,1.83,29.87,2011-09-19,2011-09-22,2011-09-19,2011-09-27 00:00:00,38.81,25.4,1.1348949285,69.75,96.0,1,12.18,1585.0
300268,佳沃食品,300268,深圳证券交易所,非科创板,1700.0,13600000,13.0,13000,25.0,11.45,29.04,2011-09-15,2011-09-20,2011-09-15,2011-09-27 00:00:00,33.78,24.27,0.3357532253,39.0,58.0,1,18.88,2360.0
300267,尔康制药,300267,深圳证券交易所,非科创板,4600.0,36800000,36.5,36500,17.97,3.45,23.99,2011-09-15,2011-09-20,2011-09-15,2011-09-27 00:00:00,49.92,26.28,0.4629136945,55.5,105.0,1,32.02,2875.0
002616,长青集团,002616,深圳证券交易所,非科创板,3700.0,29800000,29.0,29000,17.8,4.56,16.96,2011-09-09,2011-09-15,2011-09-09,2011-09-20 00:00:00,48.04,25.4,0.5668349799,44.25,80.0,1,-3.69,-330.0
002617,露笑科技,002617,深圳证券交易所,非科创板,3000.0,24000000,24.0,24000,18.0,9.6,17.55,2011-09-08,2011-09-14,2011-09-08,2011-09-20 00:00:00,34.79,27.04,0.3826623654,44.33,61.0,1,-2.34,-210.0
601677,明泰铝业,780677,上海证券交易所,非科创板,6000.0,48000000,48.0,48000,20.0,15.72,18.26,2011-09-07,2011-09-13,2011-09-07,2011-09-19 00:00:00,33.33,28.66,0.94000883,26.27,80.0,1,-6.16,-1230.0
300263,隆华科技,300263,深圳证券交易所,非科创板,2000.0,16000000,16.0,16000,33.0,16.6,32.57,2011-09-07,2011-09-13,2011-09-07,2011-09-16 00:00:00,55.0,42.98,1.2647216565,44.6,82.0,1,-2.86,-470.0
300264,佳创视讯,300264,深圳证券交易所,非科创板,2600.0,21000000,20.0,20000,16.5,8.52,18.67,2011-09-06,2011-09-09,2011-09-06,2011-09-16 00:00:00,50.0,78.37,0.6385912555,71.2,99.0,1,13.81,1140.0
300265,通光线缆,300265,深圳证券交易所,非科创板,3500.0,28100000,28.0,28000,14.38,17.33,18.28,2011-09-05,2011-09-08,2011-09-05,2011-09-16 00:00:00,55.31,27.04,0.48437749,69.67,109.0,1,20.44,1470.0
002615,哈尔斯,002615,深圳证券交易所,非科创板,2280.0,18240000,18.0,18000,18.0,7.39,23.6,2011-09-02,2011-09-07,2011-09-02,2011-09-09 00:00:00,42.86,53.71,0.2526209248,69.0,81.0,1,29.35,2640.0
002614,奥佳华,002614,深圳证券交易所,非科创板,3000.0,24000000,20.0,20000,52.0,4.56,45.8,2011-08-31,2011-09-05,2011-08-31,2011-09-09 00:00:00,45.61,27.04,1.5523711823,44.6,97.0,1,-8.9,-2315.0
601908,京运通,780908,上海证券交易所,非科创板,6000.0,48000000,48.0,48000,42.0,3.04,46.63,2011-08-29,2011-09-01,2011-08-29,2011-09-08 00:00:00,53.47,27.04,0.97064016,54.94,201.0,1,12.2,5120.0
300261,雅本化学,300261,深圳证券交易所,非科创板,2270.0,18200000,18.0,18000,22.0,4.62,26.85,2011-08-29,2011-09-01,2011-08-29,2011-09-06 00:00:00,51.76,30.7,0.3242300983,107.8,163.0,1,26.91,2960.0
300260,新莱应材,300260,深圳证券交易所,非科创板,1670.0,13400000,13.0,13000,27.0,94.01,38.71,2011-08-23,2011-08-26,2011-08-23,2011-09-06 00:00:00,46.63,42.98,0.3349063518,97.0,143.0,1,52.53,7090.0
002613,北玻股份,002613,深圳证券交易所,非科创板,6700.0,53600000,53.0,53000,13.5,3.71,18.39,2011-08-23,2011-08-26,2011-08-23,2011-08-30 00:00:00,44.6,49.22,0.3413348114,103.13,170.0,1,39.53,2670.0
002612,朗姿股份,002612,深圳证券交易所,非科创板,5000.0,40000000,40.0,40000,35.0,11.63,47.1,2011-08-19,2011-08-24,2011-08-19,2011-08-30 00:00:00,57.38,19.65,1.4361633471,101.63,189.0,1,30.19,5285.0
300259,新天科技,300259,深圳证券交易所,非科创板,1900.0,15200000,15.0,15000,21.9,5.9,30.8,2011-08-18,2011-08-23,2011-08-18,2011-08-31 00:00:00,50.93,73.0,0.4342293265,42.25,60.0,1,40.25,4405.0
300258,精锻科技,300258,深圳证券交易所,非科创板,2500.0,20000000,20.0,20000,25.0,11.29,37.64,2011-08-17,2011-08-22,2011-08-17,2011-08-26 00:00:00,37.31,24.83,0.39440781,74.8,116.0,1,43.71,5465.0
002611,东方精工,002611,深圳证券交易所,非科创板,3400.0,27200000,27.0,27000,15.5,17.4,21.62,2011-08-17,2011-08-22,2011-08-17,2011-08-30 00:00:00,50.0,49.22,0.3132728344,100.5,137.0,1,46.02,3565.0
601886,江河集团,780886,上海证券交易所,非科创板,11000.0,88000000,88.0,88000,20.0,7.95,26.35,2011-08-09,2011-08-12,2011-08-09,2011-08-18 00:00:00,37.04,45.86,1.65932729,49.93,220.0,1,36.66,7330.0
300257,开山股份,300257,深圳证券交易所,非科创板,3600.0,28800000,28.0,28000,63.0,28.83,77.4,2011-08-09,2011-08-12,2011-08-09,2011-08-19 00:00:00,46.99,42.98,5.8636099885,36.63,134.0,1,19.4,6110.0
300256,星星科技,300256,深圳证券交易所,非科创板,2500.0,20000000,20.0,20000,21.0,2.64,25.04,2011-08-08,2011-08-11,2011-08-08,2011-08-19 00:00:00,39.62,74.57,1.0392042397,66.8,103.0,1,20.17,2120.0
300255,常山药业,300255,深圳证券交易所,非科创板,2700.0,21600000,21.0,21000,28.0,24.68,31.05,2011-08-08,2011-08-11,2011-08-08,2011-08-19 00:00:00,51.8,26.28,1.4751775762,39.0,94.0,1,11.06,1550.0
300254,仟源医药,300254,深圳证券交易所,非科创板,3380.0,27100000,27.0,27000,13.0,8.49,16.82,2011-08-08,2011-08-11,2011-08-08,2011-08-19 00:00:00,43.33,26.28,0.6921911515,60.2,91.0,1,31.39,2040.0
601789,宁波建工,780789,上海证券交易所,非科创板,10000.0,80000000,80.0,80000,6.39,4.05,11.23,2011-08-05,2011-08-10,2011-08-05,2011-08-16 00:00:00,31.95,8.29,0.78389741,50.84,103.0,1,71.99,4600.0
300253,卫宁健康,300253,深圳证券交易所,非科创板,1350.0,10800000,10.0,10000,27.5,6.89,42.97,2011-08-05,2011-08-10,2011-08-05,2011-08-18 00:00:00,43.65,78.37,0.5769648391,57.75,84.0,1,60.81,8360.0
601636,旗滨集团,780636,上海证券交易所,非科创板,16800.0,134400000,134.0,134000,9.0,9.1,14.15,2011-08-04,2011-08-09,2011-08-04,2011-08-12 00:00:00,18.75,45.16,0.82849352,34.39,118.0,1,61.97,5580.0
002609,捷顺科技,002609,深圳证券交易所,非科创板,3000.0,24000000,24.0,24000,14.5,7.51,20.96,2011-08-03,2011-08-08,2011-08-03,2011-08-15 00:00:00,35.37,78.37,0.6041670154,65.0,88.0,1,45.36,3290.0
002608,江苏国信,002608,深圳证券交易所,非科创板,3700.0,29600000,29.0,29000,22.11,6.94,35.04,2011-08-02,2011-08-05,2011-08-02,2011-08-10 00:00:00,15.68,19.91,0.7090668692,27.9,52.0,1,65.16,7205.0
601901,方正证券,780901,上海证券交易所,非科创板,150000.0,825000000,750.0,750000,3.9,7.34,5.6,2011-08-01,2011-08-04,2011-08-01,2011-08-10 00:00:00,19.5,16.04,2.24076854,17.59,223.0,1,46.74,1820.0
601222,林洋能源,780222,上海证券交易所,非科创板,7500.0,60000000,60.0,60000,18.0,5.45,21.97,2011-08-01,2011-08-04,2011-08-01,2011-08-08 00:00:00,31.82,27.04,2.24010239,15.9,71.0,1,22.29,4010.0
300252,金信诺,300252,深圳证券交易所,非科创板,2700.0,21600000,21.5,21500,16.2,16.21,25.08,2011-08-01,2011-08-04,2011-08-01,2011-08-18 00:00:00,32.73,27.04,0.6861439425,40.5,64.0,1,64.39,5215.0
002607,中公教育,002607,深圳证券交易所,非科创板,2200.0,17620000,17.0,17000,22.35,1.92,32.18,2011-07-29,2011-08-03,2011-07-29,2011-08-10 00:00:00,26.61,36.4,0.6752796116,43.0,68.0,1,37.79,4225.0
002606,大连电瓷,002606,深圳证券交易所,非科创板,2500.0,20000000,20.0,20000,17.0,13.48,28.67,2011-07-28,2011-08-02,2011-07-28,2011-08-05 00:00:00,38.64,27.04,0.3460468345,68.2,104.0,1,70.98,6035.0
300251,光线传媒,300251,深圳证券交易所,非科创板,2740.0,22000000,22.0,22000,52.5,11.71,74.0,2011-07-26,2011-07-29,2011-07-26,2011-08-03 00:00:00,61.05,43.45,1.4244566912,69.4,171.0,1,38.29,10050.0
002605,姚记科技,002605,深圳证券交易所,非科创板,2350.0,18800000,18.0,18000,21.0,18.73,36.06,2011-07-26,2011-07-29,2011-07-26,2011-08-05 00:00:00,31.34,29.43,0.6588263989,19.2,96.0,1,69.15,7260.0
300250,初灵信息,300250,深圳证券交易所,非科创板,1000.0,8000000,8.0,8000,25.0,14.64,44.92,2011-07-25,2011-07-28,2011-07-25,2011-08-03 00:00:00,32.89,78.37,0.3004326982,69.0,95.0,1,75.42,9430.0
300249,依米康,300249,深圳证券交易所,非科创板,1960.0,15680000,15.5,15500,17.5,14.59,33.6,2011-07-25,2011-07-28,2011-07-25,2011-08-03 00:00:00,44.87,78.37,0.3891382288,81.5,111.0,1,69.76,6105.0
300248,新开普,300248,深圳证券交易所,非科创板,1120.0,9000000,9.0,9000,30.0,7.82,45.15,2011-07-20,2011-07-25,2011-07-20,2011-07-29 00:00:00,40.6,78.37,0.5045937656,51.75,84.0,1,44.43,6665.0
002603,以岭药业,002603,深圳证券交易所,非科创板,6500.0,52000000,50.0,50000,34.56,15.45,44.68,2011-07-19,2011-07-22,2011-07-19,2011-07-28 00:00:00,47.39,26.28,1.454413642,60.1,189.0,1,24.1,4165.0
300247,融捷健康,300247,深圳证券交易所,非科创板,2050.0,16420000,16.0,16000,16.0,3.76,26.35,2011-07-18,2011-07-21,2011-07-18,2011-07-29 00:00:00,29.63,27.04,0.3168237971,55.0,84.0,1,67.26,5380.0
002602,世纪华通,002602,深圳证券交易所,非科创板,4500.0,36000000,36.0,36000,23.0,13.65,25.39,2011-07-13,2011-07-18,2011-07-13,2011-07-28 00:00:00,25.61,29.43,0.8090010354,51.78,87.0,1,12.52,1440.0
300246,宝莱特,300246,深圳证券交易所,非科创板,1050.0,8420000,8.0,8000,25.0,13.85,43.41,2011-07-11,2011-07-14,2011-07-11,2011-07-19 00:00:00,31.25,49.22,0.3955259532,76.75,118.0,1,60.12,7515.0
300245,ST天玑,300245,深圳证券交易所,非科创板,1700.0,13600000,13.0,13000,20.0,5.76,28.08,2011-07-11,2011-07-14,2011-07-11,2011-07-19 00:00:00,34.13,78.37,0.4188775161,66.4,105.0,1,41.85,4185.0
300244,迪安诊断,300244,深圳证券交易所,非科创板,1280.0,10240000,10.0,10000,23.5,20.31,41.95,2011-07-11,2011-07-14,2011-07-11,2011-07-19 00:00:00,39.83,35.33,0.4165707279,95.0,147.0,1,76.81,9025.0
002601,龙佰集团,002601,深圳证券交易所,非科创板,2400.0,19200000,19.0,19000,55.0,16.82,102.68,2011-07-06,2011-07-11,2011-07-06,2011-07-15 00:00:00,33.48,30.7,3.737750108,17.75,71.0,1,77.13,21210.0
002600,领益智造,002600,深圳证券交易所,非科创板,7950.0,63600000,63.0,63000,8.0,17.18,19.95,2011-07-06,2011-07-11,2011-07-06,2011-07-15 00:00:00,32.0,74.57,0.5888164318,86.33,144.0,1,154.91,6195.0
002599,盛通股份,002599,深圳证券交易所,非科创板,3300.0,26400000,26.0,26000,10.0,5.25,16.67,2011-07-06,2011-07-11,2011-07-06,2011-07-15 00:00:00,32.26,40.71,0.7502773042,72.0,100.0,1,70.57,3530.0
300243,瑞丰高材,300243,深圳证券交易所,非科创板,1350.0,10820000,10.0,10000,16.0,20.69,26.53,2011-07-04,2011-07-07,2011-07-04,2011-07-12 00:00:00,22.54,30.7,0.5509146737,22.0,88.0,1,70.82,5665.0
300242,佳云科技,300242,深圳证券交易所,非科创板,1900.0,15220000,15.0,15000,10.0,4.58,16.23,2011-07-04,2011-07-07,2011-07-04,2011-07-12 00:00:00,37.04,31.65,0.5264457716,61.33,85.0,1,73.65,3685.0
300241,瑞丰光电,300241,深圳证券交易所,非科创板,2700.0,21600000,21.5,21500,10.8,6.83,18.85,2011-07-04,2011-07-07,2011-07-04,2011-07-12 00:00:00,26.54,74.57,0.3922157521,68.5,119.0,1,89.72,4845.0
002598,ST章鼓,002598,深圳证券交易所,非科创板,4000.0,32000000,32.0,32000,10.0,6.66,20.59,2011-06-29,2011-07-04,2011-06-29,2011-07-07 00:00:00,21.69,42.98,0.7220447948,37.4,57.0,1,129.16,6460.0
002597,金禾实业,002597,深圳证券交易所,非科创板,3350.0,26800000,26.0,26000,21.5,20.75,32.43,2011-06-29,2011-07-04,2011-06-29,2011-07-07 00:00:00,22.87,21.16,3.4075427485,3.4,34.0,1,62.75,6745.0
300240,飞力达,300240,深圳证券交易所,非科创板,2700.0,21600000,21.0,21000,20.0,5.29,32.56,2011-06-27,2011-06-30,2011-06-27,2011-07-06 00:00:00,32.36,13.97,3.6364309777,22.0,47.0,1,38.09,3810.0
300239,东宝生物,300239,深圳证券交易所,非科创板,1900.0,15200000,15.0,15000,9.0,5.21,26.9,2011-06-27,2011-06-30,2011-06-27,2011-07-06 00:00:00,33.48,26.28,0.4022255244,40.0,61.0,1,122.13,5495.0
300238,冠昊生物,300238,深圳证券交易所,非科创板,1530.0,12300000,12.0,12000,18.2,12.04,44.91,2011-06-27,2011-06-30,2011-06-27,2011-07-06 00:00:00,38.16,49.22,0.6827382132,70.25,121.0,1,98.85,8995.0
601058,赛轮轮胎,780058,上海证券交易所,非科创板,9800.0,78400000,70.0,70000,6.88,11.67,10.02,2011-06-22,2011-06-27,2011-06-22,2011-06-30 00:00:00,23.97,30.97,1.40762455,21.09,81.0,1,44.47,3060.0
002596,海南瑞泽,002596,深圳证券交易所,非科创板,3400.0,27200000,25.0,25000,12.15,3.23,21.88,2011-06-22,2011-06-27,2011-06-22,2011-07-07 00:00:00,19.92,45.16,1.0763123245,24.88,45.0,1,102.65,6235.0
002594,比亚迪,002594,深圳证券交易所,非科创板,7900.0,64000000,64.0,64000,18.0,83.57,25.45,2011-06-21,2011-06-24,2011-06-21,2011-06-30 00:00:00,20.47,24.83,4.4866737028,31.6,89.0,1,33.17,2985.0
300237,ST美晨,300237,深圳证券交易所,非科创板,1430.0,11500000,11.0,11000,25.73,1.82,31.35,2011-06-20,2011-06-23,2011-06-20,2011-06-29 00:00:00,18.12,24.83,2.5137133995,30.57,53.0,1,18.2,2340.0
300236,上海新阳,300236,深圳证券交易所,非科创板,2150.0,17200000,15.0,15000,11.07,117.31,15.8,2011-06-20,2011-06-23,2011-06-20,2011-06-29 00:00:00,28.38,74.57,0.7771396247,49.2,72.0,1,46.05,2550.0
300235,方直科技,300235,深圳证券交易所,非科创板,1100.0,8800000,8.0,8000,19.6,12.77,28.34,2011-06-20,2011-06-23,2011-06-20,2011-06-29 00:00:00,26.13,78.37,1.2694162993,14.75,59.0,1,43.9,4300.0
002595,豪迈科技,002595,深圳证券交易所,非科创板,5000.0,40000000,40.0,40000,24.0,46.53,23.54,2011-06-16,2011-06-21,2011-06-16,2011-06-28 00:00:00,25.72,49.22,9.9294635731,31.6,83.0,1,-1.18,-140.0
002593,日上集团,002593,深圳证券交易所,非科创板,5300.0,42400000,42.0,42000,12.88,4.05,14.78,2011-06-16,2011-06-21,2011-06-16,2011-06-28 00:00:00,34.81,24.83,1.598297361,27.9,72.0,1,14.76,950.0
300234,开尔新材,300234,深圳证券交易所,非科创板,2000.0,16000000,16.0,16000,12.0,11.6,15.27,2011-06-14,2011-06-17,2011-06-14,2011-06-22 00:00:00,30.77,45.16,0.8168412239,21.0,84.0,1,25.95,1555.0
300233,金城医药,300233,深圳证券交易所,非科创板,3100.0,25000000,25.0,25000,18.6,13.22,20.37,2011-06-14,2011-06-17,2011-06-14,2011-06-22 00:00:00,22.68,26.28,2.0366042963,25.3,41.0,1,10.0,930.0
300232,洲明科技,300232,深圳证券交易所,非科创板,2000.0,16010000,16.0,16000,18.57,5.63,17.2,2011-06-14,2011-06-17,2011-06-14,2011-06-22 00:00:00,28.14,74.57,2.5089108647,39.86,64.0,1,-5.79,-535.0
601798,蓝科高新,780798,上海证券交易所,非科创板,8000.0,64000000,64.0,64000,11.0,7.26,13.53,2011-06-10,2011-06-15,2011-06-10,2011-06-22 00:00:00,34.38,49.22,1.08086235,59.33,144.0,1,27.13,2980.0
